Id,SalePrice
2735,122595.35234029987
2736,150855.6560522379
2737,95743.11769577238
2738,162384.80824214395
2739,151768.51789933193
2740,132899.8993936896
2741,153874.93375460105
2742,161087.2624099992
2743,154288.35942069226
2744,145566.7978433437
2745,147581.5043766171
2746,116602.98054947791
2747,162281.7623336892
2748,126364.35574991326
2749,111246.08499450632
2750,109570.22421624279
2751,105727.2789149651
2752,226160.99027481163
2753,152135.43405802659
2754,249067.83005848917
2755,141777.83311775362
2756,78205.45384276699
2757,67914.02430638441
2758,47454.362066731934
2759,146389.92580117134
2760,137972.39388246846
2761,140578.98306838417
2762,133980.1536159909
2763,184155.94735332025
2764,136201.85715481
2765,265373.53658011556
2766,141939.63317938516
2767,38939.26518921857
2768,142178.49229197972
2769,115950.17994963942
2770,138111.7883732766
2771,98365.17374000687
2772,104223.68007546465
2773,171254.71270906524
2774,144941.77009416744
2775,115403.46374128776
2776,151878.05702273222
2777,150102.10916855204
2778,120713.80452206644
2779,138077.4823952454
2780,108110.90973381599
2781,87061.56046779931
2782,82906.11092624374
2783,97883.14153438917
2784,122397.34871500329
2785,133710.65906800382
2786,24349.475565448694
2787,120564.91197490104
2788,43169.419780772296
2789,184220.95128848183
2790,77518.95210332426
2791,114953.71208865801
2792,28130.35647831933
2793,164271.19049396407
2794,88865.65564011055
2795,120555.24870797625
2796,84845.24013039382
2797,235896.67178333073
2798,70778.46148812096
2799,96675.77628046437
2800,73414.86567921299
2801,102221.11733558809
2802,125592.49273097696
2803,204327.1740999687
2804,113942.11193283199
2805,68355.23830645485
2806,86075.08626954036
2807,133257.23476003367
2808,137707.7275441137
2809,134147.22418894118
2810,120681.50877763587
2811,142423.6054218486
2812,153439.38358365488
2813,201810.5347513514
2814,190049.12342236895
2815,84227.2565055271
2816,239347.2375724318
2817,142644.1373835358
2818,112809.96987208351
2819,196229.8274154222
2820,131266.15599280357
2821,100682.49405299034
2822,182783.04340754566
2823,336900.04089962563
2824,173836.91335166118
2825,113807.43198754155
2826,140074.23936059815
2827,139314.6215733597
2828,261624.00276371615
2829,201866.94008466665
2830,247914.2201399631
2831,203807.21604434965
2832,245991.2099492083
2833,276381.1642719264
2834,238561.67919545254
2835,255542.23710009753
2836,211777.12019582116
2837,175199.2710580937
2838,147560.92113770894
2839,187884.59497117216
2840,204746.58708637528
2841,208893.63106279948
2842,234421.44213280908
2843,164503.46533345507
2844,167968.1123032341
2845,129264.90363406751
2846,216279.05298219324
2847,197406.24671460362
2848,216268.5978926624
2849,213423.67936107906
2850,271975.83669076714
2851,239570.53334552946
2852,230050.62138458272
2853,239672.75179046963
2854,160409.072964661
2855,203734.1862018453
2856,219970.96435582603
2857,207329.6646596559
2858,208871.89206857193
2859,112340.2289704443
2860,122444.61991980777
2861,127475.57168370439
2862,185444.7813066903
2863,115276.20277395984
2864,243664.64484419988
2865,130659.63038232626
2866,178714.43249467475
2867,88188.76952779404
2868,93989.8347368798
2869,124875.18785185891
2870,134517.63076115958
2871,93338.96464369533
2872,11806.697751404427
2873,120409.48899943655
2874,112288.87234310771
2875,141172.3526975492
2876,174073.65827795537
2877,140754.85915691417
2878,201333.86299200036
2879,135910.6731028874
2880,101972.50207008579
2881,145423.41358075768
2882,187716.32826101466
2883,207924.68229155417
2884,203847.18657779694
2885,187647.41265261255
2886,225637.64121795277
2887,103330.47719627677
2888,122205.68789420248
2889,26287.547142752883
2890,41986.90506487081
2891,145837.77477538382
2892,5560.336651408987
2893,89002.4838115389
2894,22532.49607685278
2895,298349.31979936693
2896,277583.2381775086
2897,210328.34344338457
2898,189320.81075635093
2899,213888.69061239966
2900,151303.12695371872
2901,240383.6006660586
2902,216035.42691642925
2903,294731.4177318848
2904,321904.0226441681
2905,59697.29321143904
2906,180768.01893553656
2907,107585.4274890059
2908,116920.08779916639
2909,187473.83279624063
2910,56813.71966468176
2911,65471.12843018962
2912,142606.84313214687
2913,73284.33112117284
2914,63738.52489413586
2915,74846.99776847879
2916,71246.84270485718
2917,157160.44853547553
2918,103006.04926298629
2919,203045.7061396271
